rank,score,family,name,center_window_over_core_mean,middle_third_over_side_thirds,core_rms_fraction,top_over_bottom,left_over_right,profile_rmse_x,profile_rmse_y,params_json
150,12.74702333957044,center_dip,center_dip_d0.900_s1.400mm,0.550670675810909,0.4910728794644503,0.45584075819571773,1.0000000199983656,0.9999999748783244,0.19354994714005144,0.4565814462717055,"{""amplitude_dip_family"": ""center_dip"", ""amplitude_dip_depth"": 0.9, ""amplitude_dip_sigma_mm"": 1.4}"
151,12.963620348811128,vertical_input_dip,vertical_input_dip_d0.600_s1.750mm,0.5531034674570569,0.47398508914021287,0.44829231040729234,1.0000000016159094,0.9999999794014062,0.23284421589042353,0.399865744910666,"{""amplitude_dip_family"": ""vertical_input_dip"", ""amplitude_dip_depth"": 0.6, ""amplitude_dip_sigma_mm"": 1.75}"
152,13.548927648198609,HG20_mix,HG20_mix_+0.400,0.5708768068015235,0.4777846439011674,0.5640491289000173,0.9999999824483493,0.9999999798577536,0.18170088797674575,0.3840567236912552,"{""hg20_coefficient"": 0.40000000000000013}"
153,13.571408827581854,HG02_mix,HG02_mix_+0.800,0.36754345060433297,0.9955183636578391,0.6400780974782468,1.0000000763529309,1.0000000036118106,0.48313922453274283,0.29954933353728325,"{""hg02_coefficient"": 0.8}"
154,13.593910154393967,aperture_offset_x,aperture7mm_offset_x_-0.500mm,1.2487635091446436,1.0880070131727768,0.3221622951422334,0.9999999574041762,1.1585804962449924,0.5729884268429974,0.317170309023078,"{""aperture_diameter_mm"": 7.0, ""aperture_offset_x_mm"": -0.5}"
155,13.641670874813588,aperture_offset_x,aperture7mm_offset_x_+0.500mm,1.2487635725075104,1.0880069851782095,0.3221622828358612,0.9999999611228592,0.8631252236613636,0.597982295493803,0.31717035173572106,"{""aperture_diameter_mm"": 7.0, ""aperture_offset_x_mm"": 0.5}"
156,14.012396364439152,HG02_mix,HG02_mix_-0.300,1.2999921150872016,1.0015862613507116,0.24543900814302663,0.9999999611509487,1.000000001785356,0.47684403530667563,0.37818311672201554,"{""hg02_coefficient"": -0.29999999999999993}"
157,14.465161451904915,aperture_offset_x,aperture7mm_offset_x_-1.000mm,1.1912276293788084,1.2304966061353146,0.39315327596238403,0.9999999724997608,1.475653359344894,0.6591468532938768,0.287935152253925,"{""aperture_diameter_mm"": 7.0, ""aperture_offset_x_mm"": -1.0}"
158,14.516403226061257,aperture_offset_x,aperture7mm_offset_x_+1.000mm,1.1912277431448175,1.2304965575044848,0.39315327152789675,0.999999970735498,0.677665955959188,0.6840231544586745,0.2879352059169636,"{""aperture_diameter_mm"": 7.0, ""aperture_offset_x_mm"": 1.0}"
159,14.694869406043145,HG20_mix,HG20_mix_-0.200,1.1860098367945537,1.2993824943538013,0.20749774313078084,1.0000000024901605,1.0000000145995351,0.3165936944347752,0.29341301016732807,"{""hg20_coefficient"": -0.19999999999999996}"
160,14.769616590020293,HG02_mix,HG02_mix_+0.900,0.3380928780237691,0.9951890655097237,0.690273377376386,1.0000000763921857,1.0000000215914502,0.5117084355165216,0.3204410298177512,"{""hg02_coefficient"": 0.9000000000000001}"
161,14.840326232467232,aperture_offset_y,aperture7mm_offset_y_-1.500mm,1.2614277373758895,1.0943847316416004,0.5113985947523847,2.790188217360592,1.0000000056548914,0.48345218396078166,0.46751427711002785,"{""aperture_diameter_mm"": 7.0, ""aperture_offset_y_mm"": -1.5}"
