y_m,intensity_norm,target
-0.0012975,7.45863562282798e-13,0
-0.001295,2.6464595968846e-12,0
-0.0012925,6.50673024471688e-12,0
-0.00129,9.95325976058661e-12,0
-0.0012875,1.05106657389463e-11,0
-0.001285,7.70523137075759e-12,0
-0.0012825,3.48670093512394e-12,0
-0.00128,5.80344124774537e-13,0
-0.0012775,2.67495767888252e-13,0
-0.001275,1.5764803485766e-12,0
-0.0012725,2.50860960143472e-12,0
-0.00127,2.02908324780279e-12,0
-0.0012675,9.13919443458708e-13,0
-0.001265,7.32328851251672e-13,0
-0.0012625,2.07671804491572e-12,0
-0.00126,3.85067016443088e-12,0
-0.0012575,4.33421014074671e-12,0
-0.001255,2.95671819158263e-12,0
-0.0012525,9.8412878956955e-13,0
-0.00125,3.81949227926669e-13,0
-0.0012475,1.91803895433091e-12,0
-0.001245,4.3501502177026e-12,0
-0.0012425,5.52422605023657e-12,0
-0.00124,4.36748587215972e-12,0
-0.0012375,1.88319178044182e-12,0
-0.001235,2.01000843710665e-13,0
-0.0012325,5.98284602004892e-13,0
-0.00123,2.38435112517733e-12,0
-0.0012275,3.68890837184877e-12,0
-0.001225,3.34865172744365e-12,0
-0.0012225,2.03629084649312e-12,0
-0.00122,1.53805645838703e-12,0
-0.0012175,2.90715889500115e-12,0
-0.001215,5.32156912472252e-12,0
-0.0012125,6.78336150085533e-12,0
-0.00121,5.99404127407771e-12,0
-0.0012075,3.58955335984763e-12,0
-0.001205,1.54197263813825e-12,0
-0.0012025,1.31752581480656e-12,0
-0.0012,2.57707667806804e-12,0
-0.0011975,3.65083097000034e-12,0
-0.001195,3.26933197727081e-12,0
-0.0011925,1.81343789148466e-12,0
-0.00119,8.53301928124346e-13,0
-0.0011875,1.46960711644231e-12,0
-0.001185,3.07551845405016e-12,0
-0.0011825,3.96162242591163e-12,0
-0.00118,3.05149934085457e-12,0
-0.0011775,1.10534661604896e-12,0
-0.001175,1.06258962962472e-13,0
-0.0011725,1.34974687484576e-12,0
-0.00117,4.08077336030782e-12,0
