x_m,intensity_norm,target
-0.0022875,9.36024634430892e-13,0
-0.002285,9.96787725769459e-13,0
-0.0022825,8.93620260968262e-13,0
-0.00228,6.44110768269536e-13,0
-0.0022775,3.47369981287995e-13,0
-0.002275,1.29208838575532e-13,0
-0.0022725,6.90306770669461e-14,0
-0.00227,1.56923597284768e-13,0
-0.0022675,3.06990781227234e-13,0
-0.002265,4.14556467986936e-13,0
-0.0022625,4.17788371523119e-13,0
-0.00226,3.25244621390831e-13,0
-0.0022575,1.96642743640883e-13,0
-0.002255,9.59550176610115e-14,0
-0.0022525,5.2496643774076e-14,0
-0.00225,5.65275549114789e-14,0
-0.0022475,8.7860048118846e-14,0
-0.002245,1.49345272391084e-13,0
-0.0022425,2.72558304552844e-13,0
-0.00224,4.86082198301648e-13,0
-0.0022375,7.71240335291285e-13,0
-0.002235,1.04757787523646e-12,0
-0.0022325,1.21246820016948e-12,0
-0.00223,1.21542261765372e-12,0
-0.0022275,1.11205855336345e-12,0
-0.002225,1.0479256657001e-12,0
-0.0022225,1.17074549127813e-12,0
-0.00222,1.52646635460766e-12,0
-0.0022175,2.01374622213365e-12,0
-0.002215,2.43382720899544e-12,0
-0.0022125,2.60457104014799e-12,0
-0.00221,2.46125826853209e-12,0
-0.0022075,2.07867759740107e-12,0
-0.002205,1.60853672464443e-12,0
-0.0022025,1.18526393483997e-12,0
-0.0022,8.66813710302562e-13,0
-0.0021975,6.39861857423989e-13,0
-0.002195,4.66563785922297e-13,0
-0.0021925,3.26135160106917e-13,0
-0.00219,2.22598018145063e-13,0
-0.0021875,1.66471764451828e-13,0
-0.002185,1.57869502410694e-13,0
-0.0021825,1.8779400761097e-13,0
-0.00218,2.50427974179627e-13,0
-0.0021775,3.48646156894397e-13,0
-0.002175,4.86557121321989e-13,0
-0.0021725,6.60492688403758e-13,0
-0.00217,8.62001376275761e-13,0
-0.0021675,1.0902313508417e-12,0
-0.002165,1.35558930452782e-12,0
-0.0021625,1.66164193709972e-12,0
-0.00216,1.97598433643259e-12,0
-0.0021575,2.21940183362926e-12,0
-0.002155,2.29407173201607e-12,0
-0.0021525,2.1393769013031e-12,0
-0.00215,1.77635904740327e-12,0
-0.0021475,1.30562193740018e-12,0
-0.002145,8.57615058875507e-13,0
-0.0021425,5.29820797061793e-13,0
-0.00214,3.52198452138012e-13,0
-0.0021375,2.9641153669243e-13,0
-0.002135,3.10673649568158e-13,0
-0.0021325,3.49478581539452e-13,0
-0.00213,3.82474177671482e-13,0
-0.0021275,3.89977101668797e-13,0
-0.002125,3.60745928764067e-13,0
-0.0021225,2.96548586053422e-13,0
-0.00212,2.14360626915303e-13,0
-0.0021175,1.37721996483521e-13,0
-0.002115,8.2273330537608e-14,0
-0.0021125,4.94067151567797e-14,0
-0.00211,3.40592570721479e-14,0
-0.0021075,3.60659979757028e-14,0
-0.002105,5.9287449220597e-14,0
-0.0021025,9.7492603896341e-14,0
-0.0021,1.25453031299114e-13,0
-0.0020975,1.136510311887e-13,0
-0.002095,6.02015226020961e-14,0
-0.0020925,8.0612350348586e-15,0
-0.00209,2.03332016199759e-14,0
-0.0020875,1.24714649905914e-13,0
-0.002085,2.75540259343887e-13,0
-0.0020825,3.76902253703168e-13,0
-0.00208,3.58358627425931e-13,0
-0.0020775,2.40273607496908e-13,0
-0.002075,1.24484853477894e-13,0
-0.0020725,1.08501889369484e-13,0
-0.00207,1.95459001357754e-13,0
-0.0020675,2.85836166075746e-13,0
-0.002065,2.68724353559821e-13,0
-0.0020625,1.3638963443864e-13,0
-0.00206,1.42428724425125e-14,0
-0.0020575,6.64282127383615e-14,0
-0.002055,3.50236109748655e-13,0
-0.0020525,7.47562135099365e-13,0
-0.00205,1.04218356984481e-12,0
-0.0020475,1.08480979817123e-12,0
-0.002045,9.06746118725766e-13,0
-0.0020425,6.84136136220087e-13,0
-0.00204,5.84794216694347e-13,0
-0.0020375,6.32302836271511e-13,0
-0.002035,7.03834762432363e-13,0
-0.0020325,6.55766455555453e-13,0
-0.00203,4.57353569410124e-13,0
-0.0020275,2.11834928535104e-13,0
-0.002025,5.44983638574626e-14,0
-0.0020225,3.25521898876504e-14,0
-0.00202,8.28497162344342e-14,0
-0.0020175,1.22232253790865e-13,0
-0.002015,1.5171676279887e-13,0
-0.0020125,2.61834463246418e-13,0
-0.00201,5.26744511494378e-13,0
-0.0020075,8.91312076392654e-13,0
-0.002005,1.17192353094763e-12,0
-0.0020025,1.1877393593027e-12,0
-0.002,9.11802770479237e-13,0
-0.0019975,5.0418786758311e-13,0
-0.001995,1.91949856843184e-13,0
-0.0019925,9.86050879294152e-14,0
-0.00199,1.69708375136295e-13,0
-0.0019875,2.50220704288225e-13,0
-0.001985,2.31140671213774e-13,0
-0.0019825,1.28229340001779e-13,0
-0.00198,3.26580645623681e-14,0
-0.0019775,1.89139300425754e-15,0
-0.001975,1.09108978154272e-14,0
-0.0019725,1.0067290749634e-14,0
-0.00197,1.52974579908099e-14,0
-0.0019675,1.16464373894309e-13,0
-0.001965,3.76105516501972e-13,0
-0.0019625,7.18045637658275e-13,0
-0.00196,9.38171960234163e-13,0
-0.0019575,8.61476718245063e-13,0
-0.001955,5.17048483969733e-13,0
-0.0019525,1.58934981221746e-13,0
-0.00195,8.41266254496125e-14,0
-0.0019475,3.86411113221668e-13,0
-0.001945,8.60813459470151e-13,0
-0.0019425,1.15534404901921e-12,0
-0.00194,1.05150412584212e-12,0
-0.0019375,6.36402945090654e-13,0
-0.001935,2.20133243386027e-13,0
-0.0019325,7.50008054398958e-14,0
-0.00193,2.27731837195696e-13,0
-0.0019275,4.81626748264496e-13,0
-0.001925,6.33266185478289e-13,0
-0.0019225,6.73243646437003e-13,0
-0.00192,7.82271091566924e-13,0
-0.0019175,1.12963965801073e-12,0
-0.001915,1.6673508280882e-12,0
-0.0019125,2.11845651071707e-12,0
-0.00191,2.1800646172662e-12,0
-0.0019075,1.76621405725452e-12,0
-0.001905,1.08117166035347e-12,0
-0.0019025,4.65870659834816e-13,0
-0.0019,1.55434380442618e-13,0
-0.0018975,1.48700153987319e-13,0
-0.001895,2.75516670754669e-13,0
-0.0018925,3.71507958479721e-13,0
-0.00189,3.94887859482377e-13,0
-0.0018875,4.00891888325213e-13,0
-0.001885,4.3344772715758e-13,0
