rank_envelope,name,z40_rms_waves,z20_rms_waves,envelope_score,footprint_iou,inside_fill_fraction,outside_fraction,outer_band_rmse,rectangle_accepted,center_ratio,middle_over_sides,core_rms_fraction,hole_target_score,size50_x_um,size50_y_um
183,Z40-12.000_Z20-2.250_rmswaves,-12.0,-2.25,29.25548636393404,0.4124105343617539,0.7281269066503966,0.509413795938502,0.5759596328251884,False,1.1654185146133262,0.8966500623175924,0.6472747704875856,12.612298333835518,23.583548830921476,70.92646970473432
184,Z40+12.000_Z20+0.000_rmswaves,12.0,0.0,29.262212535390052,0.4152536555227569,0.7420378279438682,0.5116839315827512,0.6027573153567525,False,1.0226792635832154,0.8290951406244718,0.7062389215122354,11.180239933456459,55.93225415410856,48.93557903924638
185,Z40+6.000_Z20+2.250_rmswaves,6.0,2.25,29.297111828482162,0.3907335415206169,0.7520439292251373,0.5487956658613369,0.4927264390254111,False,1.0408241651611176,1.007325077691408,0.6926136128549256,11.420535263101064,122.400599509542,117.33371843697142
186,Z40+9.000_Z20+0.000_rmswaves,9.0,0.0,29.297120687822698,0.4064559068219634,0.7491153142159853,0.5266404503045724,0.5687344988717339,False,0.9990053053200475,0.8231335230971153,0.679398350710375,10.44061165233612,61.52360467424788,41.18029454035505
187,Z40+6.000_Z20-3.375_rmswaves,6.0,-3.375,29.30787146367185,0.3920943384874556,0.7991458206223306,0.5626711185308848,0.5479396442401575,False,0.9358136648526486,0.8079168605574373,0.639882539987483,9.073029140542713,65.5891278737868,10.666748508135171
188,Z40-9.000_Z20-5.625_rmswaves,-9.0,-5.625,29.373790152911806,0.4299374252970541,0.7496034167175106,0.49544147843942504,0.6959100016577068,False,0.9273375509592834,1.086136899190788,0.6382119524925642,9.855526042119573,116.77440380349407,124.61787639244301
189,Z40-9.000_Z20-3.375_rmswaves,-9.0,-3.375,29.426545439963995,0.41787022320503076,0.7417937766931055,0.5079724807770134,0.63552806628491,False,0.9855547201491387,0.8347045466819847,0.7168717574958571,10.851786018121388,59.9679253704805,60.907681927942804
190,Z40-3.000_Z20-4.875_rmswaves,-3.0,-4.875,29.455694331565898,0.40783733826247687,0.6769981696156193,0.4899797756940614,0.5387229254576752,False,0.8656342991156113,1.010333503355833,0.6858322109514239,9.440536438260906,nan,nan
191,Z40+6.000_Z20+1.875_rmswaves,6.0,1.875,29.473388883491108,0.4093059425831119,0.7746186699206833,0.5326855123674912,0.6276242300980569,False,0.6932545524092811,0.7504826573601283,0.6950374526563897,9.841823644743583,nan,nan
192,Z40+9.000_Z20+1.125_rmswaves,9.0,1.125,29.494000970254298,0.42044286008089393,0.7522879804759,0.5090387831488413,0.6654824926637857,False,1.013497079349735,0.9416865155365579,0.7066375197895784,10.979261488248186,10.545742385205383,71.73443242894942
193,Z40+12.000_Z20-4.875_rmswaves,12.0,-4.875,29.53442926782465,0.4139231131757894,0.7541183648566199,0.5186166069481227,0.6391534885290722,False,0.8420068374925489,0.93830254198487,0.6552062301961608,8.34221830401826,nan,nan
194,Z40-12.000_Z20-4.125_rmswaves,-12.0,-4.125,29.59155387252682,0.41139798061936705,0.7447223917022575,0.5181208053691275,0.6250827860610145,False,1.1689395667839557,1.017647914485884,0.7224243321596507,13.99530287849667,18.692189818036994,85.97120632016754
195,Z40-12.000_Z20+5.250_rmswaves,-12.0,5.25,29.721366906699735,0.3897840694109205,0.7310555216595485,0.5440986226314588,0.5163515855788637,False,1.2107836507039103,0.9638524279701284,0.6490459045259249,13.632237187567803,27.156155908151725,114.0377601632691
196,Z40-12.000_Z20-5.250_rmswaves,-12.0,-5.25,29.740022678280738,0.41454807346056893,0.7062843197071385,0.4957309635825057,0.6282769759623444,False,0.9376141574349197,0.805750675879474,0.7721335419460518,11.453130384613756,0.9928153451006533,62.505953712752486
197,Z40+9.000_Z20+3.375_rmswaves,9.0,3.375,29.831239481332815,0.40735825407358256,0.6741915802318487,0.494279176201373,0.5716921060263992,False,1.0391531825427758,1.217623390798193,0.6787088427342068,13.467443234253878,118.06510947995471,125.4728448015045
198,Z40-6.000_Z20-1.500_rmswaves,-6.0,-1.5,29.89793893954912,0.39552287796231866,0.7391092129347163,0.5374570446735395,0.576799559024616,False,0.9718799103002747,0.9068016281250212,0.681663053063921,9.956647028734343,63.45447234031311,37.76907157892044
199,Z40-6.000_Z20-6.000_rmswaves,-6.0,-6.0,29.914443637396335,0.4084156656478783,0.7011592434411227,0.5068657741160316,0.6064204374188319,False,0.750787658058759,0.9965465073150481,0.8539108539517455,12.338336381416816,nan,nan
200,Z40+12.000_Z20-4.500_rmswaves,12.0,-4.5,29.921321432196407,0.3872694824509221,0.7188529591214154,0.5406627680311891,0.5196523058516748,False,1.1630344858345503,0.8366626667839895,0.7130458766340909,13.52392899766563,60.690429440985575,24.985409715806888
201,Z40-6.000_Z20-3.000_rmswaves,-6.0,-3.0,29.93022851734318,0.3989406918197868,0.747895057962172,0.5367697075051017,0.6051375232261478,False,1.1253756310405076,1.2560417362657483,0.6910061435499547,15.335688482875021,123.396351142968,268.9847906077826
202,Z40+3.000_Z20+3.750_rmswaves,3.0,3.75,29.940136161112513,0.42302942244823827,0.7144600366076876,0.487527352297593,0.7023036331433581,False,1.0291136153717666,0.5315398992614954,0.7901477079971997,15.539605645559579,26.141295033968678,162.25037364089974
203,Z40-12.000_Z20+6.000_rmswaves,-12.0,6.0,29.981908138446173,0.3992854822994479,0.7539963392312385,0.5381568129157636,0.6194447129850966,False,0.9793372696160166,0.9141321292861244,0.7031058382077471,10.426831352149438,68.67643132231473,8.857757852341042
204,Z40-12.000_Z20-2.625_rmswaves,-12.0,-2.625,30.00237075541593,0.391028636272612,0.7177547284929835,0.5359734932155255,0.546042252383935,False,0.7346257654772453,0.8826453801944593,0.7194896078426167,9.446989032042893,nan,nan
205,Z40+9.000_Z20+1.875_rmswaves,9.0,1.875,30.055157205319215,0.39930143206426827,0.7014032946918853,0.5156723963599595,0.5831195083289994,False,0.8497308474493459,0.9037262593232347,0.8167987103704086,11.494411428520163,nan,nan
206,Z40+12.000_Z20+3.375_rmswaves,12.0,3.375,30.101631041525344,0.3992604944537084,0.6719951189749848,0.5055221334291101,0.5596866866629784,False,1.1843613399121715,1.3457977618386001,0.726537349073714,17.931141032003136,118.68710281365519,119.0139494620486
207,Z40-3.000_Z20-4.125_rmswaves,-3.0,-4.125,30.106594414225658,0.4035803795202291,0.6916412446613789,0.5044588214722854,0.6043061030514063,False,0.880890348772776,1.064422980886895,0.682825764067486,9.969696681989893,nan,nan
208,Z40-12.000_Z20+2.625_rmswaves,-12.0,2.625,30.13534255926595,0.39046984338553814,0.714948139109213,0.5386977403354066,0.5520262354292381,False,1.1560159497541724,1.0328738820667127,0.6688658566665974,13.149669632300565,29.050329577003886,105.48445349514367
209,Z40-12.000_Z20+3.375_rmswaves,-12.0,3.375,30.160827375447738,0.3931751706207345,0.7420378279438682,0.5417828347524678,0.5992072867030325,False,1.0890158821150924,0.8578079338300393,0.6604036627118589,11.425991475852527,62.402475457068796,25.571609008956145
210,Z40+12.000_Z20+3.750_rmswaves,12.0,3.75,30.257937910331215,0.40135304066475475,0.6699206833435022,0.49605287314117863,0.5958133865374957,False,0.8575078925104996,0.9364299111055814,0.8546294306079846,12.309402848786075,nan,nan
211,Z40+12.000_Z20-3.000_rmswaves,12.0,-3.0,30.259817194858037,0.3982723505864176,0.6920073215375229,0.5172384438580063,0.5881484316614919,False,1.3556548173715621,1.0419276158510333,0.7614837731955281,18.146519277038802,29.28477029602131,99.49519084640889
212,Z40+0.000_Z20-4.125_rmswaves,0.0,-4.125,30.34491277965112,0.4074074074074074,0.4818791946308725,0.27924803796313197,0.6675584907819676,False,3.486089642289153,4.826368049079398,0.9257853359064618,120.10656911115959,212.37440175877674,570.3423293877579
213,Z40+9.000_Z20-4.125_rmswaves,9.0,-4.125,30.345936186061294,0.3819449010454336,0.7103111653447224,0.5471800855698172,0.5320436651260142,False,1.3650230500954383,1.0376328708645095,0.6998874818579919,17.655672047772214,30.043674633518755,105.6681968519218
214,Z40-6.000_Z20-4.875_rmswaves,-6.0,-4.875,30.392253732868156,0.3921198124431381,0.687614399023795,0.5195668854974849,0.5755011555630578,False,1.16926757422276,1.0479026290793136,0.7380289778747959,14.39156202491771,24.92842146066597,105.78443086421275
215,Z40+9.000_Z20+3.750_rmswaves,9.0,3.75,30.401163978487844,0.4006724764976326,0.7164124466137889,0.52069556698506,0.6437324263545325,False,0.9135624431151861,0.9548104303118348,0.7418504314648943,10.535533662721049,5.613455328620299,69.63464075365476
216,Z40-9.000_Z20-2.625_rmswaves,-9.0,-2.625,30.4146983617409,0.38133107359363794,0.7172666259914582,0.5488179306109917,0.5464300672605215,False,0.7849668799670431,0.8916003526104903,0.7224241843174396,9.453036938423812,nan,nan
217,Z40+12.000_Z20-5.250_rmswaves,12.0,-5.25,30.48862906713153,0.38578713822107424,0.7147040878584503,0.541023430765614,0.5765178883582606,False,1.321506734355002,1.0679893488289975,0.7465213697077902,17.44294514178398,26.591794222872522,110.34018956158661
218,Z40-9.000_Z20+0.750_rmswaves,-9.0,0.75,30.50573311277909,0.3958702064896755,0.7408175716900549,0.5376589749447871,0.6530364881204193,False,0.9070078137256606,0.83959719735986,0.6852924122587324,9.436017689676529,62.09111672792676,10.874294694588556
219,Z40-12.000_Z20-1.875_rmswaves,-12.0,-1.875,30.581501956748518,0.4069396154119066,0.7003050640634533,0.5080154307758251,0.6790335309769838,False,1.0483200319392239,1.1781569115707742,0.7551772974100993,14.079810024569985,119.0669301626691,109.90781253755681
220,Z40+3.000_Z20+3.375_rmswaves,3.0,3.375,30.630694335878545,0.40958211006308953,0.8040268456375839,0.5425258626674998,0.7966811249498202,False,0.9710039624114097,0.7934844229472708,0.6339197902853553,9.494316100762871,89.48304025442114,231.0020727080789
221,Z40+12.000_Z20-1.875_rmswaves,12.0,-1.875,30.667011740413088,0.3926912142015117,0.6910311165344722,0.5249559600704639,0.6072277861501184,False,1.2875902523442226,1.0549541131549898,0.7680241578445905,16.96495745190984,28.244626719015116,91.42690722810974
222,Z40+12.000_Z20+3.000_rmswaves,12.0,3.0,30.669642823084885,0.4091719563511875,0.7039658328248932,0.5024579560155239,0.7101348230378033,False,1.0074342863512087,1.0044348285928846,0.781869846387669,12.42457017242324,6.7676298137479405,75.96235169759642
223,Z40-12.000_Z20-6.000_rmswaves,-12.0,-6.0,30.675672577440558,0.4027043722973437,0.7198291641244662,0.5193514218202558,0.6899104396412138,False,1.0524244083390935,0.9282819710321933,0.725762450563412,11.818602758744637,13.465984561904177,78.84596970547514
224,Z40+9.000_Z20+4.500_rmswaves,9.0,4.5,30.76991746430569,0.39070867236942763,0.689444783404515,0.5225621091769478,0.6148401241663164,False,0.7377952943287149,0.8627143992134138,0.8481682414164643,12.028283485687146,nan,nan
225,Z40+12.000_Z20-6.000_rmswaves,12.0,-6.0,30.79352600133013,0.3948895117658562,0.7431360585723001,0.5398912058023572,0.6847589346120987,False,0.8943374788696132,0.8830322528906176,0.761085178103557,10.663717897353392,nan,nan
226,Z40+9.000_Z20-0.750_rmswaves,9.0,-0.75,30.8359201125459,0.39088145896656534,0.7071384990848079,0.5337517097111594,0.6330349744656767,False,1.230790835559575,1.0675417389493678,0.7734040837868006,16.066735382001966,26.523878676176306,88.72983929722855
227,Z40+12.000_Z20+1.875_rmswaves,12.0,1.875,30.89245434215043,0.3925499395748916,0.6777303233679073,0.5139156310169788,0.6304663783091192,False,0.9037191481020361,0.8181895766059143,0.8023465174319736,11.687044700769764,nan,nan
228,Z40+12.000_Z20+5.250_rmswaves,12.0,5.25,30.952524317040194,0.40364643434110314,0.640268456375839,0.4796191609639988,0.6662161641858928,False,0.9397035897001658,1.1473092579650264,0.7940471744963352,13.206923165750617,110.6073112212687,22.46543144835779
229,Z40-12.000_Z20-3.375_rmswaves,-12.0,-3.375,30.995079410591366,0.3983499048022001,0.6932275777913361,0.5130710551127111,0.6846940276955015,False,0.9404373603357625,0.7934141234341444,0.78887868050287,11.84836022447885,12.867752525232435,54.700291837481466
230,Z40-9.000_Z20-0.375_rmswaves,-9.0,-0.375,30.99618396169869,0.3918407960199005,0.7247101891397193,0.5367033309930572,0.6770747506835377,False,0.9303240341130703,0.8158810605818767,0.7210931677201995,10.408243016993328,61.362502654935994,18.761483403790702
231,Z40+3.000_Z20+5.625_rmswaves,3.0,5.625,31.00606167275559,0.4154261164951544,0.5073825503355704,0.30746169220519654,0.7668870374116946,False,0.10932176986445037,2.195202940169487,1.0483024616863845,39.776387786581104,nan,nan
232,Z40+6.000_Z20+5.625_rmswaves,6.0,5.625,31.007779078462388,0.39139998580855745,0.6745576571079926,0.5170365193080552,0.6314151535410653,False,0.41454221250519163,0.667507526035055,0.7918523167714165,15.206271601552002,nan,nan
233,Z40+6.000_Z20+0.750_rmswaves,6.0,0.75,31.099191178109493,0.37519984651787425,0.7198291641244662,0.5578292481822952,0.6005023548400183,False,0.779735492546709,0.8520571449297646,0.6897139463492085,8.869589768088009,103.5045178848391,11.958572197695016
234,Z40+3.000_Z20+1.500_rmswaves,3.0,1.5,31.11980695705169,0.37081147793890773,0.737156802928615,0.5700661874599673,0.5974471918658977,False,0.8216753779155165,0.7275658094875014,0.6199239193786502,8.6225439553157,77.27157435326356,8.504588575374028
235,Z40-12.000_Z20+1.875_rmswaves,-12.0,1.875,31.165008577150402,0.38623678508109527,0.7216595485051861,0.5432499227679951,0.6661258231071203,False,0.8207632152864898,0.8545387243572157,0.7244478621218792,9.622741152466698,nan,nan
236,Z40+12.000_Z20-4.125_rmswaves,12.0,-4.125,31.19261426695499,0.3821616811554521,0.6812690665039658,0.5358716435281403,0.607694889964694,False,1.376312040728388,1.0485518231511841,0.7729924410511904,18.72357936086578,28.735908067805934,101.84925067704751
237,Z40+9.000_Z20-3.375_rmswaves,9.0,-3.375,31.225413126141504,0.37299302756988423,0.7154362416107383,0.5592060747312232,0.6003739081659064,False,0.9655906968944578,0.8321434343553522,0.7623058353871537,11.43333183729232,63.04196742566549,13.512642944045979
238,Z40+12.000_Z20+5.625_rmswaves,12.0,5.625,31.262494805021575,0.40352148395043835,0.6834655277608298,0.5002230748639244,0.7369275077992624,False,1.020044869465201,1.037544779996911,0.7967167678359987,13.024789717130592,14.241314327393065,95.88622042823687
239,Z40-9.000_Z20-3.000_rmswaves,-9.0,-3.0,31.274121830037398,0.3844328741844065,0.7132397803538744,0.5448882659814686,0.6587205137163158,False,1.13294760245033,1.2293186333293815,0.7977015673778226,16.40825608695683,123.70895054054688,112.58878858707082
240,Z40+6.000_Z20-2.250_rmswaves,6.0,-2.25,31.279589702017013,0.3705033818160053,0.7592434411226358,0.577711415773042,0.6373589477144481,False,0.7649740915030091,0.7670753663950781,0.7053766400469316,9.680255537134007,nan,nan
241,Z40+3.000_Z20+2.625_rmswaves,3.0,2.625,31.3627207147154,0.36665624022521115,0.7190970103721781,0.5693195936563619,0.5881613315152061,False,0.8110547767641678,0.7819380588936397,0.6983171168052483,9.470477514541988,23.46737641610168,143.05073494272438
242,Z40+6.000_Z20+5.250_rmswaves,6.0,5.25,31.39684191848385,0.37268781302170284,0.6849298352654057,0.5470830307431614,0.592454676066537,False,0.9782933173281466,0.7498209363179061,0.8630575183628533,13.792921206210575,23.38304236236505,121.25307889334013
243,Z40+6.000_Z20+1.125_rmswaves,6.0,1.125,31.54454487077419,0.3933388736175925,0.7547284929835265,0.5463214259517347,0.7779726058933677,False,0.8728356202643451,0.8515743397154668,0.677771236095391,8.982565856801672,11.99172724860944,75.20037122088178
244,Z40+6.000_Z20+6.000_rmswaves,6.0,6.0,31.575646865391178,0.39477493623767834,0.7027455765710799,0.5229061386794798,0.743161589397377,False,0.8574609920811209,0.7450045617205687,0.7422154439592531,10.7674979543119,244.99272124893082,131.62262005901962
245,Z40+6.000_Z20-1.125_rmswaves,6.0,-1.125,31.582014297327277,0.37013901647375835,0.7414276998169615,0.5724137931034483,0.6537796251708181,False,0.7619930592663572,0.7219906315477894,0.6912807131249976,9.866409377386674,nan,nan
246,Z40-9.000_Z20-4.500_rmswaves,-9.0,-4.5,31.59585898655292,0.37291568217106597,0.6755338621110433,0.5452603909972071,0.6056603315703022,False,0.8473570417620799,0.877770006791312,0.7684664721410789,10.543218528886564,nan,nan
247,Z40+9.000_Z20+4.875_rmswaves,9.0,4.875,31.644840162999117,0.36849976208279517,0.665405735204393,0.5444063831564876,0.5843791338801375,False,1.169095364473084,1.1816532768006995,0.823176090189653,16.7150392789525,122.69646787935145,120.08257481324785
248,Z40-3.000_Z20-6.000_rmswaves,-3.0,-6.0,31.65088098904893,0.39108529843957734,0.6859060402684564,0.5202696936075787,0.7198161339959201,False,1.2568296494933975,0.8350273961990279,0.6636215035017449,14.725934984902494,191.46044342781366,252.2753584762528
249,Z40+6.000_Z20+2.625_rmswaves,6.0,2.625,31.789857034997812,0.3714267604741079,0.7189749847467968,0.5627133739052991,0.6634555418843078,False,0.5828022613468485,0.67247854772575,0.8054177136991001,13.339576473883719,nan,nan
250,Z40+9.000_Z20+0.750_rmswaves,9.0,0.75,31.842687600078563,0.37255569939360905,0.6706528370957902,0.5413119679519279,0.6328009139060479,False,0.8796390399237618,0.9477498414652086,0.7217407734156742,9.87735424417524,nan,nan
251,Z40-6.000_Z20-5.625_rmswaves,-6.0,-5.625,31.930745314627575,0.3676165988143704,0.6319707138499084,0.5285389167045972,0.5896869299163873,False,1.272395564336542,1.1598666668832038,0.8102619278521093,17.995904361574624,127.97621619223088,119.81139751319702
252,Z40+12.000_Z20+2.625_rmswaves,12.0,2.625,31.931201002590733,0.37768457589124305,0.6397803538743136,0.5185049132151712,0.6467110089733304,False,0.9586543543936791,1.0415700429521098,0.7857084878601064,12.20794926777766,100.30934413566669,9.874746857356946
253,Z40-12.000_Z20-4.875_rmswaves,-12.0,-4.875,31.978498733095087,0.3924050632911392,0.6866381940207443,0.5209840810419681,0.7631162073129926,False,1.0727062269023957,1.183163857832801,0.8396724484074877,15.676590024577106,122.34626860488258,113.32738660018907
254,Z40+12.000_Z20-0.750_rmswaves,12.0,-0.75,31.99769563985047,0.3758136348064406,0.6693105552165954,0.5397331543173618,0.6615304825502284,False,1.1845167462868145,1.1163541776328914,0.8594039378514088,16.84705249960239,24.809945872797847,92.92233442033597
255,Z40+12.000_Z20-3.375_rmswaves,12.0,-3.375,32.020415312472316,0.3653500299740225,0.673215375228798,0.552736116740981,0.619218815150471,False,0.9846556765469935,0.8022185932966454,0.8115902315145735,12.638041940573213,60.12617375785702,19.33383485516715
256,Z40-9.000_Z20-1.500_rmswaves,-9.0,-1.5,32.061030701097565,0.36939731995511255,0.6867602196461257,0.5526943252265141,0.6566144856264627,False,0.8506499922098533,0.8075556861088234,0.7762087582422295,10.934943169603,nan,nan
257,Z40+12.000_Z20-1.125_rmswaves,12.0,-1.125,32.14496620582381,0.3689940192191385,0.673947528981086,0.5476287984273897,0.6538560981868181,False,0.9489035580696381,0.7957064606628708,0.8111130382775477,12.31581918174334,59.95403592862168,24.831306851871027
258,Z40+3.000_Z20+6.000_rmswaves,3.0,6.0,32.153252982076836,0.37980026768248737,0.45015253203172667,0.2958579881656805,0.729232976695752,False,1.5142488544595158,4.3416917813085085,1.1341949641662132,89.81572964247817,120.8562685220203,53.41327551333488
259,Z40-12.000_Z20-3.000_rmswaves,-12.0,-3.0,32.20482085316617,0.37729537852413136,0.6758999389871873,0.5389161741446766,0.7019402852160999,False,1.1800322657691629,1.1915067565146584,0.8625989883407376,17.52495318040898,24.03287857384987,106.95646031718891
260,Z40+6.000_Z20+0.375_rmswaves,6.0,0.375,32.20890560738909,0.3735075326623742,0.7330079316656498,0.5649938445941053,0.7376124014811305,False,0.9982883699444458,0.9973321511719686,0.750516424298525,11.742675552520193,22.410660977847435,102.99965953816691
261,Z40+12.000_Z20+0.375_rmswaves,12.0,0.375,32.246832475364705,0.37431561438769145,0.6595485051860891,0.536727522070798,0.6767982148797754,False,1.0313998021561306,1.102501697240785,0.8641323868343127,14.781123629678486,23.97253944154615,98.72601631077463
262,Z40+9.000_Z20+0.375_rmswaves,9.0,0.375,32.259178368622216,0.3750920163287158,0.6849298352654057,0.5467904723455793,0.7035864976005529,False,1.0434498437817268,1.0875610057619636,0.836938153197952,14.342757205759865,20.1474876079285,97.06552555164482
263,Z40-12.000_Z20+0.750_rmswaves,-12.0,0.75,32.27691201555813,0.3740534745024459,0.6850518608907871,0.5451304488737644,0.7052719833998482,False,0.8573284797841887,0.8128190284593603,0.7793324618895858,10.999286871940743,nan,nan
264,Z40+9.000_Z20+2.250_rmswaves,9.0,2.25,32.31053921641623,0.37733909109603125,0.6737034777303234,0.5372558880227978,0.71395336381933,False,1.2713700460598292,1.3384032213085895,0.8734705376167393,20.771949863260236,120.777510416018,110.85799151678714
265,Z40+6.000_Z20+4.500_rmswaves,6.0,4.5,32.35026085685922,0.3678199083604489,0.6798047589993899,0.5519903498190591,0.6772126416749495,False,0.8242219758830716,0.7140919562584123,0.8794130625117439,13.46129939814834,21.122531276911545,112.44458418451845
266,Z40+9.000_Z20-2.250_rmswaves,9.0,-2.25,32.398189257930404,0.3627125268712136,0.6833435021354485,0.5609909062402006,0.6594491854081611,False,0.8682330110967004,0.8234314534634748,0.8097266120603591,11.592142450002694,nan,nan
267,Z40-12.000_Z20-4.500_rmswaves,-12.0,-4.5,32.407539334886074,0.36431690580162196,0.6442953020134228,0.5416666666666666,0.6357983906113291,False,0.7811560422913714,0.8418514878048311,0.8436586386822772,11.956610466763964,nan,nan
268,Z40+6.000_Z20+3.000_rmswaves,6.0,3.0,32.4302690433311,0.36409406666241795,0.7010372178157414,0.5661203836568235,0.6862897364253626,False,0.9314269466395282,0.8639449851109535,0.8104360961425578,11.912623507703627,23.95138485645624,113.46947036398356
269,Z40-3.000_Z20-5.250_rmswaves,-3.0,-5.25,32.43811029993476,0.36413560811305556,0.610738255033557,0.5218305149517531,0.6183416704540434,False,0.9814202126228377,1.0504259421585969,0.9121857877929379,14.72610238904909,19.520321747794533,108.02037445397052
270,Z40+9.000_Z20+2.625_rmswaves,9.0,2.625,32.443505883429445,0.3662481379016812,0.6324588163514338,0.5329368297738127,0.6412480995830089,False,0.89707681602555,1.0593094344840317,0.8235350846647272,12.542661809712254,101.08357355693835,10.195060024642906
271,Z40-9.000_Z20-4.875_rmswaves,-9.0,-4.875,32.456723382752585,0.38217288933736965,0.6971323978035388,0.5386416861826698,0.7790615413737231,False,1.0381034028369471,1.1105417401828015,0.7892768412987284,13.719771938138791,23.91629693819072,112.78889834798727
272,Z40+9.000_Z20+3.000_rmswaves,9.0,3.0,32.48443874501009,0.3824814480893266,0.676876143990238,0.5287571149435052,0.7677555372392898,False,1.15243504104866,1.1553012718585673,0.8000656586418549,15.875824896557573,16.85366931295193,99.89593107816765
273,Z40+9.000_Z20-1.125_rmswaves,9.0,-1.125,32.49866720061354,0.36082540914677536,0.6845637583892618,0.5642379990678887,0.6628049304960104,False,0.8541353730618749,0.8092849391502499,0.8083797080648638,11.561912663924202,nan,nan
274,Z40+12.000_Z20+4.125_rmswaves,12.0,4.125,32.49910626300379,0.37693582078801413,0.6405125076266016,0.5207705651419703,0.7103131276514444,False,1.2833784000143802,1.418126918505056,0.9031039803832801,22.40566940397779,120.09927625271686,114.38570577760308
275,Z40+6.000_Z20+4.875_rmswaves,6.0,4.875,32.6180532383125,0.3804251247351514,0.6830994508846858,0.5348180156224032,0.7778639156963778,False,0.4324168059336097,0.6758244134447267,0.8700709222096936,16.043808708590237,nan,nan
276,Z40-12.000_Z20-0.375_rmswaves,-12.0,-0.375,32.62182928870365,0.36887296328848623,0.6696766320927394,0.5458457464415757,0.7069847329866422,False,0.8240068754356463,0.7922161900121976,0.8113179785328943,11.601952497521339,nan,nan
277,Z40-12.000_Z20-1.500_rmswaves,-12.0,-1.5,32.63784344562116,0.360056258790436,0.6599145820622331,0.5546772068511199,0.654566052662517,False,0.7683365779078657,0.8003598401888671,0.8165920289766799,11.59208463053201,nan,nan
278,Z40+12.000_Z20-2.250_rmswaves,12.0,-2.25,32.77918379742986,0.3602421796165489,0.6573520439292251,0.5532056067015012,0.6704482503828156,False,0.9393297231292463,0.7864369549329131,0.8420514841025974,12.851014354716366,60.945790629722225,17.779841896523713
279,Z40+9.000_Z20+5.250_rmswaves,9.0,5.25,32.9356301508217,0.36711571675302246,0.6523489932885906,0.5401685876483744,0.7218933768179963,False,0.6464168230602286,0.8241533398833417,0.9271016592557562,14.03154875231026,nan,nan
280,Z40+12.000_Z20+0.750_rmswaves,12.0,0.75,32.99169656260695,0.36356101940741764,0.6457596095179988,0.5430051813471503,0.7038182879913596,False,0.7540852895509119,0.8138498806793797,0.8111400061010824,11.428163661343811,nan,nan
281,Z40+0.000_Z20-3.750_rmswaves,0.0,-3.75,33.152120815590635,0.35052324954148234,0.3964612568639414,0.2539609644087256,0.7435746851781467,False,4.108855757028021,6.6645930442212045,1.1320689181267756,167.47011425991653,191.1862712043546,525.5597308522356
282,Z40+12.000_Z20+2.250_rmswaves,12.0,2.25,33.16932445244552,0.37276307607268705,0.6597925564368518,0.5380606578385305,0.7812060104090058,False,1.1130010709585898,1.1498732032617833,0.93247598430668,17.259417225412207,18.994185200442583,102.01145741020323
283,Z40+12.000_Z20+4.500_rmswaves,12.0,4.5,33.31496560129151,0.3592240171129306,0.5967053081147041,0.5235775526110679,0.6851595567492277,False,0.8543243672725619,1.0212009413144212,0.9241656997877385,13.975316544715168,nan,nan
284,Z40+6.000_Z20+3.375_rmswaves,6.0,3.375,33.71009117288258,0.3636014590132463,0.6972544234289201,0.5653430701354024,0.8338823477259247,False,0.5327756806681473,0.6662464716828849,0.8466040440252501,14.567028372338893,nan,nan
285,Z40+6.000_Z20+3.750_rmswaves,6.0,3.75,33.754979174990716,0.3510949379426863,0.6632092739475289,0.5696413017657772,0.7442342730995726,False,0.8271455494361937,0.7332049988917281,0.8568573184707136,12.88702456941647,20.614746056127185,109.45870544922826
286,Z40+12.000_Z20+4.875_rmswaves,12.0,4.875,33.76335258194969,0.3688991420950184,0.6283099450884686,0.5243418013856813,0.814251951673199,False,1.200037453540914,1.2463199958944389,0.898385880144372,18.909412159931573,20.139792391861533,107.39706421021654
287,Z40+9.000_Z20+6.000_rmswaves,9.0,6.0,34.127942118051756,0.3632209374783632,0.6435631482611348,0.5424258198854763,0.8367218591647879,False,0.589507357009057,0.8016488666338516,0.948572689429968,14.905256235111848,nan,nan
288,Z40+6.000_Z20+4.125_rmswaves,6.0,4.125,34.14005436204095,0.3685541934228449,0.6972544234289201,0.558286951144094,0.9109203121406879,False,0.5004297020375137,0.6496853608722152,0.8749658628865428,15.537624245286592,nan,nan
289,Z40+9.000_Z20+5.625_rmswaves,9.0,5.625,34.320270706116695,0.339695957461313,0.6119585112873703,0.5634955174514753,0.7102148478717848,False,1.134060557712755,1.0570314798437808,0.9018376058735039,16.33769251194519,29.994132854936417,117.47028298397528
290,Z40+0.000_Z20-0.750_rmswaves,0.0,-0.75,34.32419675849691,0.26620115153742496,0.26516168395363027,0.0,0.8152495915623493,False,2.8320910292688843,1.2813150550569279,1.5537833208755558,58.48112061359908,289.0631904945186,49.06167739718488
291,Z40+0.000_Z20-1.125_rmswaves,0.0,-1.125,34.369989786333306,0.2893879029337197,0.2924954240390482,0.04767580452920143,0.8597919124259258,False,2.847510653345066,2.3126890904489197,1.5362380078461713,67.82722679307491,233.5131871340384,71.21924669607172
292,Z40+0.000_Z20-1.500_rmswaves,0.0,-1.5,35.87854174287982,0.28716718089361215,0.30665039658328247,0.18961625282167044,0.8424777674688328,False,2.255577125014994,7.873743525958941,1.4919256919262884,180.00435504758667,179.99460495615443,79.09174065252893
