rank,score,family,name,center_window_over_core_mean,middle_third_over_side_thirds,core_rms_fraction,top_over_bottom,left_over_right,profile_rmse_x,profile_rmse_y,params_json
226,9.622263467523032,elliptical_input_dip,elliptical_dip_d0.700_sx1.500_sy1.500mm,0.5755670887002169,0.5929386502859119,0.34466137805720776,1.0000000214589866,0.9999999841010208,0.1693564106359137,0.3357977064583353,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.7000000000000001, ""amplitude_dip_sigma_x_mm"": 1.5, ""amplitude_dip_sigma_y_mm"": 1.5}"
227,10.066552405815612,elliptical_input_dip,elliptical_dip_d0.800_sx1.000_sy1.200mm,0.6539210978367781,0.5436871056345165,0.36781837604479084,1.0000000113580254,0.9999999790589853,0.15399113239434797,0.40432201468550005,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.8, ""amplitude_dip_sigma_x_mm"": 1.0, ""amplitude_dip_sigma_y_mm"": 1.2}"
228,10.206637315286025,elliptical_input_dip,elliptical_dip_d0.500_sx1.000_sy2.400mm,0.5667758006873851,0.5666562865650017,0.32222938913052607,1.0000000010546122,0.9999999876668431,0.19988418425914845,0.33244465768672665,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.5, ""amplitude_dip_sigma_x_mm"": 1.0, ""amplitude_dip_sigma_y_mm"": 2.4}"
229,10.22110239761679,elliptical_input_dip,elliptical_dip_d0.900_sx6.000_sy3.000mm,0.4419588038516714,0.7847089750781131,0.4689795387483906,1.000000054634301,0.9999999907139828,0.34800654629209316,0.26580879419440095,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.9, ""amplitude_dip_sigma_x_mm"": 6.0, ""amplitude_dip_sigma_y_mm"": 3.0}"
230,10.419699207707916,elliptical_input_dip,elliptical_dip_d0.700_sx2.500_sy3.000mm,0.5203822112326415,0.5979157693824662,0.37549803561443773,1.000000007560661,0.9999999826773799,0.20312780149879547,0.30151438214548865,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.7000000000000001, ""amplitude_dip_sigma_x_mm"": 2.5, ""amplitude_dip_sigma_y_mm"": 3.0}"
231,10.474050838985121,elliptical_input_dip,elliptical_dip_d0.600_sx1.500_sy2.100mm,0.5378061054783477,0.5758918680745133,0.3458580701783675,1.0000000165227632,0.9999999870304409,0.1937381086139394,0.32594729505084263,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.6000000000000001, ""amplitude_dip_sigma_x_mm"": 1.5, ""amplitude_dip_sigma_y_mm"": 2.1}"
232,10.680743052167259,elliptical_input_dip,elliptical_dip_d0.900_sx2.000_sy1.500mm,0.5599606131883438,0.5782847316244594,0.43281298096326964,1.000000028957385,0.999999987994647,0.1823373396816906,0.3905552913227727,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.9, ""amplitude_dip_sigma_x_mm"": 2.0, ""amplitude_dip_sigma_y_mm"": 1.5}"
233,10.739809479959137,elliptical_input_dip,elliptical_dip_d0.800_sx3.000_sy2.400mm,0.4740132511787203,0.6380448256220705,0.4074163106153294,1.0000000290282476,0.9999999926258097,0.2562875398333029,0.3055890018546873,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.8, ""amplitude_dip_sigma_x_mm"": 3.0, ""amplitude_dip_sigma_y_mm"": 2.4}"
234,10.85130570960648,elliptical_input_dip,elliptical_dip_d0.700_sx2.000_sy2.100mm,0.5068152183402109,0.5878918605330752,0.377010691467538,1.000000017986503,0.9999999783231254,0.21010842856960554,0.3254238026407998,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.7000000000000001, ""amplitude_dip_sigma_x_mm"": 2.0, ""amplitude_dip_sigma_y_mm"": 2.1}"
235,11.125460333237347,elliptical_input_dip,elliptical_dip_d0.600_sx1.000_sy1.800mm,0.5456954106414075,0.5416137544774083,0.35127807493663954,1.0000000096139974,0.9999999749423177,0.20469754764722398,0.36482961385442997,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.6000000000000001, ""amplitude_dip_sigma_x_mm"": 1.0, ""amplitude_dip_sigma_y_mm"": 1.8}"
236,11.184256181665504,elliptical_input_dip,elliptical_dip_d0.500_sx1.000_sy3.000mm,0.5470905921027297,0.5370961609779367,0.3467153115592436,1.000000007506634,0.9999999782522551,0.21935077584173107,0.3575705782026178,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.5, ""amplitude_dip_sigma_x_mm"": 1.0, ""amplitude_dip_sigma_y_mm"": 3.0}"
237,11.254830389287577,elliptical_input_dip,elliptical_dip_d0.900_sx4.000_sy2.400mm,0.43949265124424935,0.6900782735443676,0.47806602007517035,1.0000000455010027,0.9999999943959218,0.32190456817258245,0.3165639805981107,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.9, ""amplitude_dip_sigma_x_mm"": 4.0, ""amplitude_dip_sigma_y_mm"": 2.4}"
238,11.391283452321272,elliptical_input_dip,elliptical_dip_d0.900_sx1.000_sy1.200mm,0.6516677623088872,0.5004590855396516,0.4180583225809737,1.000000006375905,0.9999999788940643,0.1619293399406061,0.4544001573234932,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.9, ""amplitude_dip_sigma_x_mm"": 1.0, ""amplitude_dip_sigma_y_mm"": 1.2}"
239,11.406770784452563,elliptical_input_dip,elliptical_dip_d0.600_sx1.500_sy2.400mm,0.5173396810485339,0.5488958412514502,0.36802915074792975,1.0000000047672624,0.9999999735341204,0.2095584299099674,0.34623184668540846,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.6000000000000001, ""amplitude_dip_sigma_x_mm"": 1.5, ""amplitude_dip_sigma_y_mm"": 2.4}"
240,11.44155655527986,elliptical_input_dip,elliptical_dip_d0.700_sx1.000_sy1.500mm,0.5607704225450727,0.523570760686955,0.37527824361538137,1.0000000096836366,0.9999999770465049,0.19713792266504437,0.3945372788137789,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.7000000000000001, ""amplitude_dip_sigma_x_mm"": 1.0, ""amplitude_dip_sigma_y_mm"": 1.5}"
241,11.493552558687409,elliptical_input_dip,elliptical_dip_d0.800_sx2.500_sy2.100mm,0.47119712017329224,0.5998784375057482,0.42004199601730147,1.0000000253059507,0.9999999806412257,0.24769969855554788,0.33774324688422946,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.8, ""amplitude_dip_sigma_x_mm"": 2.5, ""amplitude_dip_sigma_y_mm"": 2.1}"
242,11.646035882031416,elliptical_input_dip,elliptical_dip_d0.900_sx2.500_sy1.800mm,0.490509004787358,0.592677792321035,0.4641186129177069,1.000000036000479,0.9999999884570849,0.24240066798667836,0.3762685797080708,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.9, ""amplitude_dip_sigma_x_mm"": 2.5, ""amplitude_dip_sigma_y_mm"": 1.8}"
243,11.749542905656192,elliptical_input_dip,elliptical_dip_d0.800_sx1.500_sy1.500mm,0.5336889827939387,0.5336034364705161,0.4097320314067863,1.0000000143143626,0.9999999855491682,0.196548677522606,0.4001491069055008,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.8, ""amplitude_dip_sigma_x_mm"": 1.5, ""amplitude_dip_sigma_y_mm"": 1.5}"
244,11.923558059523211,elliptical_input_dip,elliptical_dip_d0.800_sx2.000_sy1.800mm,0.48701846497136947,0.5622370026753519,0.4228448849954824,1.000000017961141,0.9999999796693696,0.22678069257883493,0.3705095469697969,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.8, ""amplitude_dip_sigma_x_mm"": 2.0, ""amplitude_dip_sigma_y_mm"": 1.8}"
245,12.012263573518542,elliptical_input_dip,elliptical_dip_d0.700_sx1.500_sy1.800mm,0.500575855124199,0.5374853088200438,0.3924492820855843,1.0000000083255058,0.9999999861090691,0.21544907632700638,0.3748651150094635,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.7000000000000001, ""amplitude_dip_sigma_x_mm"": 1.5, ""amplitude_dip_sigma_y_mm"": 1.8}"
246,12.013271168801136,elliptical_input_dip,elliptical_dip_d0.700_sx2.000_sy2.400mm,0.48135502738773966,0.5543625187977105,0.4032038166158567,1.0000000173471857,0.9999999827983701,0.22733662853709208,0.34870961868332906,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.7000000000000001, ""amplitude_dip_sigma_x_mm"": 2.0, ""amplitude_dip_sigma_y_mm"": 2.4}"
247,12.28900114779904,elliptical_input_dip,elliptical_dip_d0.900_sx3.000_sy2.100mm,0.4447379036712084,0.610301788758964,0.48444293039722686,1.0000000450950985,0.9999999874411573,0.29148517444943606,0.36437128104594313,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.9, ""amplitude_dip_sigma_x_mm"": 3.0, ""amplitude_dip_sigma_y_mm"": 2.1}"
248,12.41045864226288,elliptical_input_dip,elliptical_dip_d0.800_sx3.000_sy3.000mm,0.44610249868534907,0.5774243718174459,0.4398699462727567,1.000000031243251,0.9999999785101585,0.2670437613690744,0.33960752649946263,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.8, ""amplitude_dip_sigma_x_mm"": 3.0, ""amplitude_dip_sigma_y_mm"": 3.0}"
249,12.522377555005374,elliptical_input_dip,elliptical_dip_d0.600_sx1.000_sy2.100mm,0.5050801516614809,0.5070100633447682,0.38110130029451894,1.0000000087691148,0.9999999837221313,0.23278486706959245,0.3929434465389891,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.6000000000000001, ""amplitude_dip_sigma_x_mm"": 1.0, ""amplitude_dip_sigma_y_mm"": 2.1}"
250,12.581516629637608,elliptical_input_dip,elliptical_dip_d0.600_sx1.500_sy3.000mm,0.4987187549918897,0.5114008124752307,0.4000585721778572,1.0000000136844267,0.9999999775506366,0.22892774631827623,0.3755760569542778,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.6000000000000001, ""amplitude_dip_sigma_x_mm"": 1.5, ""amplitude_dip_sigma_y_mm"": 3.0}"
251,13.04170810821438,elliptical_input_dip,elliptical_dip_d0.800_sx2.500_sy2.400mm,0.43439691281792203,0.5570065792639675,0.4514010181078853,1.000000027099775,0.9999999858317916,0.27122590919154443,0.36635804082100054,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.8, ""amplitude_dip_sigma_x_mm"": 2.5, ""amplitude_dip_sigma_y_mm"": 2.4}"
252,13.455860805594597,elliptical_input_dip,elliptical_dip_d0.800_sx1.000_sy1.500mm,0.5265121024104709,0.4649086814631188,0.43826835212194803,1.0000000145673813,0.9999999796799954,0.22442213592093913,0.45490729390183443,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.8, ""amplitude_dip_sigma_x_mm"": 1.0, ""amplitude_dip_sigma_y_mm"": 1.5}"
253,13.481853943007076,elliptical_input_dip,elliptical_dip_d0.700_sx2.000_sy3.000mm,0.45915631059598255,0.5063022259025025,0.4426361178094796,1.0000000087430685,0.9999999785218114,0.24462503701235266,0.3829474610314646,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.7000000000000001, ""amplitude_dip_sigma_x_mm"": 2.0, ""amplitude_dip_sigma_y_mm"": 3.0}"
254,13.537062714398617,elliptical_input_dip,elliptical_dip_d0.600_sx1.000_sy2.400mm,0.4789914865672056,0.4806396765159125,0.40448656184945264,1.0000000076145859,0.9999999796353803,0.2534155640499055,0.4156807630483936,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.6000000000000001, ""amplitude_dip_sigma_x_mm"": 1.0, ""amplitude_dip_sigma_y_mm"": 2.4}"
255,13.562963436931986,elliptical_input_dip,elliptical_dip_d0.900_sx1.500_sy1.500mm,0.513047978814508,0.4795771120855251,0.47630318930756244,1.0000000241169882,0.9999999772753724,0.21465750781433354,0.46265607247103746,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.9, ""amplitude_dip_sigma_x_mm"": 1.5, ""amplitude_dip_sigma_y_mm"": 1.5}"
256,13.679469579472304,elliptical_input_dip,elliptical_dip_d0.900_sx4.000_sy3.000mm,0.380935999082246,0.6092014784531229,0.510831502248363,1.0000000390811323,0.9999999785338443,0.3546869135950486,0.36124135540836877,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.9, ""amplitude_dip_sigma_x_mm"": 4.0, ""amplitude_dip_sigma_y_mm"": 3.0}"
257,13.7886748938318,elliptical_input_dip,elliptical_dip_d0.700_sx1.500_sy2.100mm,0.4524431356280605,0.49357522621218497,0.4316253241958828,1.000000015546908,0.9999999871409807,0.2489515360770488,0.4090465020179259,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.7000000000000001, ""amplitude_dip_sigma_x_mm"": 1.5, ""amplitude_dip_sigma_y_mm"": 2.1}"
258,13.792260784300874,elliptical_input_dip,elliptical_dip_d0.700_sx1.000_sy1.800mm,0.48365187209512495,0.4700590617005035,0.42333849205926066,1.0000000019453297,0.9999999701402454,0.24653754172645911,0.43594590826022056,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.7000000000000001, ""amplitude_dip_sigma_x_mm"": 1.0, ""amplitude_dip_sigma_y_mm"": 1.8}"
259,14.187693046180177,elliptical_input_dip,elliptical_dip_d0.800_sx2.000_sy2.100mm,0.4253323086629989,0.5076068024043462,0.4705983180478211,1.0000000204478887,0.9999999730981367,0.2694088398337516,0.41050820874193517,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.8, ""amplitude_dip_sigma_x_mm"": 2.0, ""amplitude_dip_sigma_y_mm"": 2.1}"
260,14.319891472342356,elliptical_input_dip,elliptical_dip_d0.900_sx2.000_sy1.800mm,0.447128219185549,0.49758635834096904,0.5068236739598817,1.0000000289692466,0.9999999758122119,0.2608692822153215,0.44447511925754024,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.9, ""amplitude_dip_sigma_x_mm"": 2.0, ""amplitude_dip_sigma_y_mm"": 1.8}"
261,14.458535640693126,elliptical_input_dip,elliptical_dip_d0.900_sx3.000_sy2.400mm,0.3884364168390858,0.5540541349488379,0.5253031552052858,1.0000000370440205,0.9999999764066452,0.3303877470222995,0.40211644950256475,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.9, ""amplitude_dip_sigma_x_mm"": 3.0, ""amplitude_dip_sigma_y_mm"": 2.4}"
262,14.537677575168674,elliptical_input_dip,elliptical_dip_d0.900_sx2.500_sy2.100mm,0.4093337835768181,0.5250843357953435,0.5214211588166935,1.0000000434018494,0.9999999802200609,0.301163369419224,0.42304566262555654,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.9, ""amplitude_dip_sigma_x_mm"": 2.5, ""amplitude_dip_sigma_y_mm"": 2.1}"
263,14.762916998523814,elliptical_input_dip,elliptical_dip_d0.800_sx1.500_sy1.800mm,0.4402261344575861,0.4661009664175543,0.47279432758280493,1.000000026335023,0.999999985272709,0.2583484878773052,0.4504955517060173,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.8, ""amplitude_dip_sigma_x_mm"": 1.5, ""amplitude_dip_sigma_y_mm"": 1.8}"
264,14.83708274697154,elliptical_input_dip,elliptical_dip_d0.600_sx1.000_sy3.000mm,0.45061081822975707,0.4447522096145046,0.43749987665225604,0.9999999975234791,0.9999999771287129,0.28017466885523234,0.4482362124022925,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.6000000000000001, ""amplitude_dip_sigma_x_mm"": 1.0, ""amplitude_dip_sigma_y_mm"": 3.0}"
265,15.079994788542677,elliptical_input_dip,elliptical_dip_d0.800_sx2.500_sy3.000mm,0.3986402841189792,0.4922580247051598,0.5016749547183835,1.00000002312678,0.9999999756042679,0.29177560480077364,0.41006313616247,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.8, ""amplitude_dip_sigma_x_mm"": 2.5, ""amplitude_dip_sigma_y_mm"": 3.0}"
266,15.084368677161924,elliptical_input_dip,elliptical_dip_d0.700_sx1.500_sy2.400mm,0.42213992684178925,0.4592859321644319,0.46332603253476823,1.0000000139072656,0.9999999789814494,0.2723007170395096,0.4369632630678697,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.7000000000000001, ""amplitude_dip_sigma_x_mm"": 1.5, ""amplitude_dip_sigma_y_mm"": 2.4}"
267,15.16057635543037,elliptical_input_dip,elliptical_dip_d0.900_sx1.000_sy1.500mm,0.5109738986089357,0.41273354402111745,0.5011244025762776,1.0000000123766057,0.9999999745794887,0.24612550253128138,0.5103613228691809,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.9, ""amplitude_dip_sigma_x_mm"": 1.0, ""amplitude_dip_sigma_y_mm"": 1.5}"
268,15.537680215711735,elliptical_input_dip,elliptical_dip_d0.700_sx1.000_sy2.100mm,0.4324857876311455,0.4293389015077986,0.4616597815503483,1.0000000080059748,0.9999999725377495,0.2836631759799459,0.47100736828694434,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.7000000000000001, ""amplitude_dip_sigma_x_mm"": 1.0, ""amplitude_dip_sigma_y_mm"": 2.1}"
269,15.89454145855338,elliptical_input_dip,elliptical_dip_d0.800_sx2.000_sy2.400mm,0.3851505583781811,0.46302854962436135,0.5112520528256587,1.0000000231216435,0.9999999772762042,0.2976011032318349,0.44464509257788676,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.8, ""amplitude_dip_sigma_x_mm"": 2.0, ""amplitude_dip_sigma_y_mm"": 2.4}"
270,16.232093016230447,elliptical_input_dip,elliptical_dip_d0.800_sx1.000_sy1.800mm,0.43578561682159844,0.4037466221340216,0.49745728089830676,1.000000015940996,0.9999999793358851,0.28624748886983575,0.5037268512386336,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.8, ""amplitude_dip_sigma_x_mm"": 1.0, ""amplitude_dip_sigma_y_mm"": 1.8}"
271,16.751399791326563,elliptical_input_dip,elliptical_dip_d0.700_sx1.500_sy3.000mm,0.39079949130247343,0.41167349056023333,0.5097568789578375,1.0000000122455073,0.9999999804703443,0.301075975362777,0.47724658788307317,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.7000000000000001, ""amplitude_dip_sigma_x_mm"": 1.5, ""amplitude_dip_sigma_y_mm"": 3.0}"
272,16.812608088686673,elliptical_input_dip,elliptical_dip_d0.700_sx1.000_sy2.400mm,0.39865372771544055,0.3984579586756798,0.49187142597535494,1.0000000088525567,0.9999999750150229,0.3107902230032316,0.4991979181745224,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.7000000000000001, ""amplitude_dip_sigma_x_mm"": 1.0, ""amplitude_dip_sigma_y_mm"": 2.4}"
273,16.875024128679947,elliptical_input_dip,elliptical_dip_d0.900_sx2.500_sy2.400mm,0.35169154507128236,0.4661691269542387,0.5742597294288712,1.0000000413375683,0.9999999769057188,0.34145578475024363,0.46654274837373816,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.9, ""amplitude_dip_sigma_x_mm"": 2.5, ""amplitude_dip_sigma_y_mm"": 2.4}"
274,17.063486277358233,elliptical_input_dip,elliptical_dip_d0.800_sx1.500_sy2.100mm,0.37716241271031953,0.41236470063989666,0.5260421176729435,1.0000000153061863,0.9999999682927592,0.30396465097629344,0.4949416418469017,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.8, ""amplitude_dip_sigma_x_mm"": 1.5, ""amplitude_dip_sigma_y_mm"": 2.1}"
275,17.156118614334293,elliptical_input_dip,elliptical_dip_d0.900_sx1.500_sy1.800mm,0.40300082601751586,0.40022960621793635,0.5567966851696478,1.0000000292835745,0.9999999731380036,0.29131320694466695,0.522840603687417,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.9, ""amplitude_dip_sigma_x_mm"": 1.5, ""amplitude_dip_sigma_y_mm"": 1.8}"
276,17.303289660663204,elliptical_input_dip,elliptical_dip_d0.900_sx2.000_sy2.100mm,0.366133373763328,0.42853939818998077,0.5751536481802707,1.000000032494784,0.9999999733054014,0.31967127665315576,0.4975365939522802,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.9, ""amplitude_dip_sigma_x_mm"": 2.0, ""amplitude_dip_sigma_y_mm"": 2.1}"
277,17.643158099545595,elliptical_input_dip,elliptical_dip_d0.900_sx3.000_sy3.000mm,0.32112338802426976,0.4616279800367957,0.5982143390434131,1.000000031447971,0.9999999798122371,0.37092704338446136,0.46580208926442995,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.9, ""amplitude_dip_sigma_x_mm"": 3.0, ""amplitude_dip_sigma_y_mm"": 3.0}"
278,18.172433864459897,elliptical_input_dip,elliptical_dip_d0.800_sx2.000_sy3.000mm,0.3421999707091967,0.39846339408658193,0.5746111614010059,1.000000014577567,0.9999999759687308,0.3294045173669846,0.4958677650126136,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.8, ""amplitude_dip_sigma_x_mm"": 2.0, ""amplitude_dip_sigma_y_mm"": 3.0}"
279,18.289321407128604,elliptical_input_dip,elliptical_dip_d0.900_sx1.000_sy1.800mm,0.408785232416084,0.34498114824388,0.5717934752788896,1.0000000164529865,0.9999999768105953,0.3194175586168957,0.5642281963635358,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.9, ""amplitude_dip_sigma_x_mm"": 1.0, ""amplitude_dip_sigma_y_mm"": 1.8}"
280,18.31172461362356,elliptical_input_dip,elliptical_dip_d0.800_sx1.000_sy2.100mm,0.3741664991403563,0.35748600789253765,0.5450492439967185,1.0000000139356122,0.9999999746387335,0.33260361363023255,0.5449287954719734,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.8, ""amplitude_dip_sigma_x_mm"": 1.0, ""amplitude_dip_sigma_y_mm"": 2.1}"
281,18.455167204214163,elliptical_input_dip,elliptical_dip_d0.700_sx1.000_sy3.000mm,0.3602333770609818,0.35676313678374505,0.5346000017893052,1.000000009832634,0.9999999670346246,0.34591865166724856,0.5392837775804287,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.7000000000000001, ""amplitude_dip_sigma_x_mm"": 1.0, ""amplitude_dip_sigma_y_mm"": 3.0}"
282,18.781335384127274,elliptical_input_dip,elliptical_dip_d0.800_sx1.500_sy2.400mm,0.3351708510663379,0.3703678984601126,0.5699511119129613,1.000000014886539,0.9999999735916794,0.33655424883314194,0.5315275515209696,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.8, ""amplitude_dip_sigma_x_mm"": 1.5, ""amplitude_dip_sigma_y_mm"": 2.4}"
283,19.666771978540975,elliptical_input_dip,elliptical_dip_d0.900_sx2.000_sy2.400mm,0.3089751320062621,0.3715148007817175,0.6359323413289566,1.0000000290208604,0.999999978019426,0.36154262057090986,0.544327753932223,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.9, ""amplitude_dip_sigma_x_mm"": 2.0, ""amplitude_dip_sigma_y_mm"": 2.4}"
284,19.84127147035706,elliptical_input_dip,elliptical_dip_d0.800_sx1.000_sy2.400mm,0.332438204896887,0.32267823691563124,0.5826886320794016,1.0000000137734997,0.9999999680370749,0.3666210260801188,0.5779400710211662,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.8, ""amplitude_dip_sigma_x_mm"": 1.0, ""amplitude_dip_sigma_y_mm"": 2.4}"
285,19.978743158155662,elliptical_input_dip,elliptical_dip_d0.900_sx1.500_sy2.100mm,0.32567817317322073,0.3369613979376375,0.6266566873636948,1.0000000237322422,0.9999999787783191,0.34946620306264226,0.5767112653668627,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.9, ""amplitude_dip_sigma_x_mm"": 1.5, ""amplitude_dip_sigma_y_mm"": 2.1}"
286,20.276801245342966,elliptical_input_dip,elliptical_dip_d0.900_sx2.500_sy3.000mm,0.28161675592303426,0.37459289330147394,0.6655257576981418,1.0000000225678978,0.9999999765250949,0.38776597745642477,0.5374898633880132,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.9, ""amplitude_dip_sigma_x_mm"": 2.5, ""amplitude_dip_sigma_y_mm"": 3.0}"
287,20.6546004464155,elliptical_input_dip,elliptical_dip_d0.900_sx1.000_sy2.100mm,0.3380881508235564,0.29425697295777004,0.6288980464465493,1.0000000055070317,0.9999999616739147,0.37466865615690065,0.6095375055227794,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.9, ""amplitude_dip_sigma_x_mm"": 1.0, ""amplitude_dip_sigma_y_mm"": 2.1}"
288,21.045381678161604,elliptical_input_dip,elliptical_dip_d0.800_sx1.500_sy3.000mm,0.2876762777253602,0.3122933359396194,0.6350940180485279,1.0000000101333004,0.9999999770067151,0.377918412967574,0.5845423235618693,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.8, ""amplitude_dip_sigma_x_mm"": 1.5, ""amplitude_dip_sigma_y_mm"": 3.0}"
289,21.822962817770772,elliptical_input_dip,elliptical_dip_d0.800_sx1.000_sy3.000mm,0.28343125891161025,0.2762569375613159,0.6358536457988805,1.0000000087374623,0.999999960106461,0.4109437058262796,0.6245684993885949,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.8, ""amplitude_dip_sigma_x_mm"": 1.0, ""amplitude_dip_sigma_y_mm"": 3.0}"
290,22.133907787705443,elliptical_input_dip,elliptical_dip_d0.900_sx1.500_sy2.400mm,0.271943180822853,0.28770735577316253,0.6852151140266197,1.000000024821097,0.9999999685191877,0.3922278253373888,0.621400260589293,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.9, ""amplitude_dip_sigma_x_mm"": 1.5, ""amplitude_dip_sigma_y_mm"": 2.4}"
291,22.403646483948304,elliptical_input_dip,elliptical_dip_d0.900_sx1.000_sy2.400mm,0.2893282231914325,0.25656682782586354,0.6740402246439202,1.000000006390501,0.9999999654542643,0.4155045024050923,0.645615255677476,"{""amplitude_dip_family"": ""elliptical_input_dip"", ""amplitude_dip_depth"": 0.9, ""amplitude_dip_sigma_x_mm"": 1.0, ""amplitude_dip_sigma_y_mm"": 2.4}"
