z40_rms_waves,z20_rms_waves,envelope_score,footprint_iou,outer_band_rmse,inside_fill_fraction,outside_fraction,size50_x_um,size50_y_um,rectangle_accepted,center_ratio,middle_over_sides,core_rms_fraction,hole_target_score
-0.13125,-0.21249999999999997,5.4942484799667834,0.9251955117307038,0.32671775224903027,0.9995118974984747,0.07163096452453814,380.00000000000006,145.0,True,0.7183489318487482,0.9318792259861457,0.2833892538801339,1.7503073779390483
-0.13125,-0.19999999999999998,6.192999829925695,0.9127809459912781,0.35604156295237166,1.0,0.08364083640836409,385.00000000000006,145.0,True,0.7196376387760987,0.9368153431689695,0.2938552520175992,1.876698206901164
-0.13125,-0.18749999999999997,6.934303402632752,0.8997024137550975,0.3860676923454684,1.0,0.09677063815716963,385.00000000000006,145.0,True,0.7215562481926437,0.9422287709069551,0.30416865836559853,2.019632187004282
-0.13125,-0.175,7.262168950320048,0.8977235235895744,0.4164949160707384,1.0,0.09875728582426042,385.00000000000006,145.0,True,0.724050555214237,0.9481255566199399,0.31422172680384014,2.1778364931221277
-0.125,-0.425,8.072881667253565,0.8581403895626608,0.3253512274527358,0.8547895057962172,0.0,360.0,125.0,True,0.8515687315258222,0.8975702995071738,0.24078516254158686,1.9583109057712806
-0.125,-0.4125,7.503074657178569,0.8686757319612888,0.30432171911381206,0.8652837095790116,0.0,360.0,125.0,True,0.8353400785618692,0.8980362859182504,0.22928327580479932,1.5986779158678455
-0.125,-0.39999999999999997,6.5488216630868,0.8895014087957859,0.28340492479853024,0.8860280658938378,0.0,360.0,130.0,True,0.8205994824210837,0.8986897417918673,0.21923985012534927,1.3271160112160199
-0.125,-0.38749999999999996,5.780832086679883,0.9054269263751072,0.2628177253170236,0.9018913971934106,0.0,365.00000000000006,130.0,True,0.8072387346876017,0.899505300288861,0.21078717243571068,1.1513740472377498
-0.125,-0.375,5.192415365908171,0.9166972926620115,0.24285835398775446,0.913117754728493,0.0,365.00000000000006,130.0,True,0.7951555554352299,0.9004644964004609,0.20405501097634707,1.067959589711626
-0.125,-0.3625,4.649349985219083,0.9269876270978806,0.223936740410719,0.9233679072605248,0.0,365.00000000000006,130.0,True,0.7842567786936966,0.9015565921364432,0.1991554926368195,1.0558539679402459
-0.125,-0.35,4.036997191988783,0.939483033198579,0.2066105442085214,0.9358145210494204,0.0,365.00000000000006,135.0,True,0.7744599599977189,0.9027786214072158,0.19616660639769862,1.0842710033051983
-0.125,-0.33749999999999997,3.095394759004529,0.9612887418841113,0.19161622028382305,0.9575350823672971,0.0,370.00000000000006,135.0,True,0.7656950609920806,0.9041356126509428,0.19511720141018649,1.1264321183273633
-0.125,-0.32499999999999996,2.5754012747428465,0.9725591081710155,0.17986763733575742,0.9687614399023795,0.0,370.00000000000006,135.0,True,0.7579044774269065,0.9056402397504041,0.1959772523464731,1.1657075903943612
